,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,country,metric
855,4.157064296,4.12912882,4.26270613,4.318678335,4.181541425,4.463312835,4.676089722,4.796512835,4.823301618,4.744367072,5.004175448,4.636204691,4.76095971,4.901310611,4.979541464,5.122192007,5.489521761,5.844715204,5.674682676,5.678210801,5.845933374,5.914257238,Turkey,emissions_per_capita
856,22.17335476,19.83155974,14.5042745,14.48113858,13.61918227,13.1910003,11.97285442,10.58226963,10.42680686,12.57998055,14.04804916,14.70119692,15.39800881,17.21958005,16.386779,16.67614466,16.87529579,17.8431241,18.60055217,16.07085416,17.33037588,17.35939135,Turkmenistan,emissions_per_capita
857,0.207237647,0.712500035,0.718306181,0.551163841,0.536542514,0.523138325,0.196306022,0.197678923,0.200161883,0.201021909,0.236609646,0.450471877,0.38583018,0.359345161,0.351303863,0.340454022,0.374423609,0.5640845,0.57517454,0.570815523,0.589104734,0.590829567,Turks and Caicos Islands,emissions_per_capita
859,2.122626481,1.965076111,2.004152916,1.937301423,1.877325837,1.898843759,1.850592411,1.832701146,3.844661718,2.558491471,3.063061241,2.363699766,2.359338027,3.417325088,2.586771838,3.970654166,1.406128391,3.474285073,2.876295925,1.647492484,2.410486141,2.344371467,Uganda,emissions_per_capita
860,18.36735372,17.02310379,15.42202738,13.64529417,11.68477419,11.61730813,10.45628736,10.17011073,9.681963158,9.730513847,9.559732595,9.448015066,9.599589606,10.12982916,9.634340591,9.227627107,9.246686537,9.550803484,9.443020373,7.976620737,8.569567489,8.971828992,Ukraine,emissions_per_capita
861,40.02222315,41.81932047,39.00899111,38.21946775,39.3223918,39.95588993,41.75287374,39.2650274,38.40601108,37.17092398,37.84120352,35.74383006,37.3594473,36.98266853,35.21161975,31.98760161,29.36179322,27.95068841,26.28765267,23.67451718,23.18605527,22.82185084,United Arab Emirates,emissions_per_capita
862,13.57689091,13.62888557,13.2166427,12.70951274,12.592558,12.55339998,12.7970062,12.28091371,12.05679912,11.58953473,11.44283649,11.55419265,11.1431198,11.24929764,11.05085432,10.91216774,10.81948479,10.54119676,10.28066763,9.392676853,9.711994011,8.979948549,United Kingdom,emissions_per_capita
863,24.58144282,24.00830023,23.92656307,24.17177775,24.22785738,23.90470336,24.4167023,24.66254085,24.46589899,24.39842962,24.69898019,23.93676743,24.27390566,24.09880739,24.74091674,24.3059389,23.44020699,23.66604633,21.86492316,21.52764624,21.70168756,21.08199048,United States,emissions_per_capita
864,8.396038282,8.871002871,9.3166997,9.428412262,9.379888956,9.421819352,9.758047548,9.617191794,9.408821148,9.750138246,9.145908669,8.904858188,9.033403721,9.294850581,9.833257824,9.829445022,10.2176779,10.14729126,10.16232685,9.964929405,9.863993164,9.975682621,Uruguay,emissions_per_capita
865,8.257313662,8.197223802,7.584038468,7.418047101,7.004719046,6.368936915,6.31554344,6.390601196,6.884870201,6.895474997,6.733233578,6.748086419,6.966889128,6.789184024,6.624468351,6.403807781,6.553161768,6.47194796,6.737403783,6.265124524,6.047204216,6.16014457,Uzbekistan,emissions_per_capita
866,2.955351319,2.789080575,2.607274513,2.676102594,2.589109245,2.534251944,2.51357976,2.523553576,2.495403765,2.499257221,2.499973954,2.41485456,2.2867632,2.218209768,2.131097118,2.083044203,2.00936017,2.020882358,1.991004105,1.849618682,1.83566516,1.819745374,Vanuatu,emissions_per_capita
867,10.57814232,10.23150412,10.2476674,10.56534111,9.750594335,10.26024565,10.59358273,10.81835847,12.12217192,9.610769686,10.27633778,10.64836024,9.165200377,10.87377058,9.822155465,9.531792329,9.401066991,10.12421916,9.645415311,9.306830078,9.268470084,9.368194259,Venezuela,emissions_per_capita
868,1.500437359,1.509291459,1.530724192,1.563241606,1.610326709,1.675925606,1.739733258,1.799237864,2.474123022,2.292308911,2.006828724,2.034619775,2.36007614,2.366415381,2.814735818,2.821991101,2.813058136,3.044422579,3.002272521,3.093075829,3.209321715,3.244822243,Vietnam,emissions_per_capita
870,,,,,,,,,,,,,,,,,,,,,,,Palestine,emissions_per_capita
871,1.074317118,1.156325687,1.157996859,1.046952255,1.135854723,1.171511926,1.1611366,1.203440177,1.240039911,1.323112584,1.361330827,1.377145262,1.411425573,1.495984549,1.480776898,1.593131859,1.657319178,1.669298637,1.648556297,1.61308876,1.647394818,1.648408544,Yemen,emissions_per_capita
872,25.74544569,20.81530149,32.44258982,17.79919705,20.25748728,20.01173329,16.48863205,15.36160492,44.7075168,31.90940616,27.47343651,27.38663447,26.96254885,31.15916839,31.46914389,32.91763071,25.42448558,26.76931802,24.48904528,19.70102594,22.97726115,22.31143841,Zambia,emissions_per_capita
873,3.347768874,3.171273328,3.473408437,2.681418187,2.632154919,2.600071248,2.573758527,2.443596434,6.247928025,5.392318535,4.114769054,4.637620966,3.961877506,3.774567208,4.798210234,4.612806134,4.230311194,4.58104605,5.101026256,4.949649869,5.082269944,5.019921463,Zimbabwe,emissions_per_capita
874,7.090901335,7.043819924,7.158459154,6.738141339,6.765632874,6.699856673,6.638158525,7.239992588,7.251683268,6.62669779,6.484135368,6.372665723,6.717286009,6.84420112,6.93775101,7.092407855,7.213458465,7.316262794,7.033187138,6.873126797,7.179502184,7.428362305,World,emissions_per_capita
875,7.173894649,5.942336359,8.103595004,5.301410392,5.646610843,5.643311911,4.933856783,4.683891758,8.368316857,6.693767419,6.757617078,6.176821933,5.924060302,6.590463451,5.830795612,6.42890214,6.20255389,6.426701082,5.908019471,5.273578208,5.521219621,5.396175941,Low income,emissions_per_capita
876,3.507155882,3.878743411,4.019826804,3.375564685,3.591463938,3.245821961,3.078298543,4.797404525,3.303387543,2.990816958,2.728985956,2.677655919,3.171847969,2.835868578,3.0384342,3.093640821,3.418437088,3.047952326,2.849964281,2.955666034,2.869899641,3.18762192,Lower middle income,emissions_per_capita
877,5.028045164,5.109435571,5.141305273,4.823863349,4.779223343,4.705550197,4.665013773,5.412141518,5.075926125,4.424116516,4.244107006,4.189670311,4.655304721,4.75845744,4.879868711,5.161456589,5.358142518,5.480756396,5.33097961,5.292239697,5.695955375,6.052366977,Middle income,emissions_per_capita
879,15.1140243,15.02570136,14.87694535,14.90197769,15.19875484,15.20294753,15.35466178,15.75977832,15.91663218,15.83197531,15.83586255,15.73003683,15.88444935,15.92406982,16.29632779,15.77582842,15.75650869,15.75445344,14.99435458,14.59245192,14.56494282,14.57392852,High income,emissions_per_capita
5280,12528.0165,12307.0638,11370.4531,11390.8748,11290.6882,11635.6594,12505.9308,13343.25,13793.367,14812.366,13530.953,12585.402,13842.7381,14709.884,14654.374,14770.2643,14849.1594,15272.633,15288.7756,15554.4295,17791.3299,17981.30729,Afghanistan,total_emissions
5281,11112.72956,8273.6324,6227.1532,6067.1799,6793.7963,6421.5713,6187.3841,5500.607,5246.1311,6493.4872,8389.2767,6820.6244,7503.05976,7834.0157,7401.10155,8308.3856,8027.14955,9879.3935,8136.785,8108.812387,8506.996034,8712.296365,Albania,total_emissions
5282,106445.8175,111649.003,121636.28,122490.489,118601.888,123799.179,123728.789,123971.393,126561.246,132794.415,133778.197,129334.834,131222.654,139592.331,139846.684,146241.499,151655.372,157333.425,160415.277,160849.9266,167674.633,172303.5092,Algeria,total_emissions
5283,20.3813783,20.9670057,21.5104445,21.9988903,22.4541277,22.8843444,23.263078,23.6153334,23.9290422,31.135678,47.656033,50.883203,51.34821,51.838339,52.320385,52.801179,53.30204,53.913983,54.616323,54.98934941,56.6374866,57.74350928,American Samoa,total_emissions
5284,,,,,,,,,,,,,,,,,,,,,,,Andorra,total_emissions
5285,50806.54269,43761.08127,64997.83986,39775.10719,44657.24335,48230.29864,47136.21579,33091.22462,35275.1251,36119.4252,34780.6811,34371.8411,34490.369,35858.015,36860.2334,35855.7384,36375.822,36690.534,37396.294,38309.46513,40029.3921,40878.65196,Angola,total_emissions
5286,372.28777,373.358162,371.519605,359.195,380.851656,391.94411,390.009674,362.381053,379.421679,404.098798,398.694259,399.265189,406.432042,418.837958,449.002494,454.070617,463.565714,478.083878,491.89739,493.4412147,521.0513128,537.8058389,Antigua and Barbuda,total_emissions
5287,266555.03,267188.7341,272139.1851,276522.7527,270948.3575,275096.4092,288246.2679,299708.76,311514.7,333886.59,331450.87,326483.81,311051.93,344797.06,369944.11,358385.64,373600.56,384547.75,411503.63,373409.0656,364684.2538,372873.1438,Argentina,total_emissions
5288,24729.9166,25425.6997,14512.5941,8362.9081,6107.5421,6710.3697,5992.235,6719.5874,6737.042,6389.0077,6867.7102,6896.4518,6460.2393,6973.88104,7633.471,8401.8162,8743.5088,9323.71758,12469.983,11235.08927,11393.03935,12417.73612,Armenia,total_emissions
5289,642.997262,652.026274,689.622462,712.920215,728.555776,731.757231,209.925714,972.6249,189.850778,176.030293,272.910521,267.727476,280.555868,280.363075,281.1977,286.973571,307.739311,343.654819,365.627213,366.2413536,387.9047723,401.2033832,Aruba,total_emissions
5290,482298.262,499346.73,486991.982,479463.744,522429.54,489294.147,508882.826,921012.05,920773.48,1190138.38,1081244.41,1241515.99,1117450.02,1023667.58,1144343.87,909262.03,1119632.1,1065623.87,892629.27,1105167.236,782102.6922,785795.15,Australia,total_emissions
5291,79836.956,83261.989,79225.277,79387.983,79755.728,82480.629,85648.272,84731.328,85728.612,83880.53,82686.748,85851.61173,87386.68817,92659.8411,96330.90703,97552.85369,95636.729,93276.758,94608.82183,89046.75502,94172.35094,92315.0526,Austria,total_emissions
5292,78096.61988,78972.5094,56131.5696,52463.9724,48457.563,42526.7923,38971.0609,37665.0413,39953.3309,40457.6469,42646.5596,41456.1124,40298.546,44116.8124,45005.7333,47617.1667,48492.2848,45144.106,53832.8169,49623.17787,50724.56964,53982.83251,Azerbaijan,total_emissions
5293,3593.57477,3468.70897,3078.14873,2959.42421,3183.01919,3532.12805,3856.64638,3535.75405,3683.25757,3580.497,3185.22211,3151.86905,3255.00095,3556.08428,3731.96845,3854.11183,4014.02012,4128.8887,4339.66058,4335.926906,4570.357553,4726.379316,Bahamas,total_emissions
5294,17050.70875,14435.82175,15182.03779,15330.08717,15216.51324,15330.07486,15986.51835,16914.4671,17889.74065,18047.94546,18248.39465,19051.2816,19967.0134,20539.28874,21451.12298,23432.38192,25118.2166,26614.11515,29223.02527,29249.57946,30921.97084,31941.04244,Bahrain,total_emissions
5295,126701.696,126700.013,128626.244,128901.676,131295.609,136508.329,139004.894,140107.011,129129.506,138323.9,136012.9,142753.528,143812.573,146424.251,147368.17,151091.702,155320.504,161041.755,164700.503,169927.9133,177504.4736,180498.433,Bangladesh,total_emissions
5296,1199.66709,1244.59137,1236.772,1128.72586,1092.96237,1099.5552,1083.64219,1123.04133,1208.66286,1310.1545,1313.94728,1225.11629,1263.73575,1244.328,1277.27957,1310.42268,1309.94482,1357.35557,1370.84117,1371.766073,1449.426114,1497.646134,Barbados,total_emissions
5297,185411.7606,181585.196,170164.142,153338.533,139895.776,130352.351,130526.99,131300.395,87300.091,87514.8,83387.545,80803.9023,89727.105,82041.116,85627.1607,89989.7232,94475.092,95710.8225,100860.1753,101754.7917,108204.5472,108921.4347,Belarus,total_emissions
5298,137872.522,142753.293,141130.179,138758.062,144398.146,146712.334,153314.451,149509.673,152174.811,147499.8,147051.2,144534.998,138048.514,144031.572,141187.993,136696.039,134802.749,131823.167,137213.867,131110.2895,138029.4109,137517.8679,Belgium,total_emissions
5299,632.71626,690.12368,632.68533,608.19031,592.85392,602.92931,573.96312,662.67149,923.13572,1143.6771,1676.47151,1013.48396,1702.5859,3604.31407,1146.08805,2022.18417,1276.55753,1802.16292,1408.14902,1534.364583,1498.87845,1536.237437,Belize,total_emissions
5300,47187.972,38173.353,44052.771,41176.349,41216.989,45322.666,45079.96,46264.141,49501.742,43491.026,40254.008,33015.41,47757.344,36885.5379,31729.03,48572.5105,36385.6729,39886.08,37639.925,38068.37473,33029.82235,33289.55192,Benin,total_emissions
5301,652.962347,581.547884,465.680133,471.025788,491.291126,496.769905,504.096508,421.154713,461.718286,492.033795,518.971347,510.111383,527.096286,543.012595,591.967514,584.756357,600.515297,539.779525,560.027695,561.2637454,594.6515718,614.8756515,Bermuda,total_emissions
5302,1280.14329,1276.91591,1594.97773,1592.25522,1614.67015,1647.8881,1663.93339,1597.10382,1943.08632,3857.5667,2309.76196,1613.47346,1707.60039,1467.57296,1623.24209,1617.86441,1966.3538,2326.55307,1908.28623,2190.920684,3220.40038,3259.60739,Bhutan,total_emissions
5303,192645.695,183161.879,194819.313,213989.647,156530.706,170371.969,176121.301,179070.817,136014.868,225873.916,91400.932,62224.11,110701.193,124597.495,252571.289,309458.392,164214.818,227561.899,120003.253,76425.96635,102900.5156,620981.9555,Bolivia,total_emissions
5304,31318.60314,28192.9298,21575.3998,18493.9255,6509.4908,6576.4909,7102.689,11979.3901,14843.3063,15369.2984,22492.9083,18080.8809,17112.299,18645.7857,20000.8367,20780.3563,22772.2341,24673.0881,24236.6085,24471.89655,25619.33132,26405.84412,Bosnia and Herzegovina,total_emissions
5305,13373.085,10963.44,15494.416,9194.838,11082.387,12152.995,10207.063,10100.556,34293.8671,34724.2123,39682.4972,54348.93,51450.302,17482.9867,23886.7099,24188.461,43484.6626,26082.8828,73051.1312,22941.96585,81652.2556,81891.03615,Botswana,total_emissions
5306,1606209.334,1569962.22,1649183.804,1772640.53,1455453.224,1574445.629,1613760.437,1647413.793,2263725.63,1595863.26,1222630.43,1277451.88,1591827.05,1624554.7,1967427.39,2386439.68,1621079.23,2703498.56,1532859.83,1211969.408,2902242.618,2953040.519,Brazil,total_emissions
5307,18366.774,17604.6499,23079.6397,20217.9684,19028.9318,21264.6758,18153.2029,18632.4017,17789.184,9479.8213,9649.3964,9865.1434,9840.8143,10762.0383,10320.0957,10968.956,13195.2164,12998.2302,13738.0621,13549.7997,14123.59808,14494.49152,Brunei,total_emissions
5308,108086.0268,85680.649,80517.317,78824.069,76810.448,81769.919,82852.671,78532.982,71902.2765,65864.384,66195.088,68733.683,63711.0187,70024.0292,68865.659,68542.7723,69900.815,72526.719,71720.335,65132.8579,67945.3135,72946.62307,Bulgaria,total_emissions
5309,12151.01,11859.682,12607.862,12855.325,13311.2,14072.242,14494.959,15472.865,45357.718,41428.1,46470.1,41227.964,50062.477,43713.288,43284.41,47809.697,41364.167,43631.841,40706.298,43473.09789,43405.90919,43660.15021,Burkina Faso,total_emissions
5310,2798.9396,2883.2595,2922.8265,3021.6248,2976.8045,2998.9438,3046.7436,3059.7969,6229.0728,2767.7285,3398.8732,3390.8413,5029.5112,5258.7489,5370.4398,5302.3078,5553.3479,5477.675,5724.9553,5925.876687,6040.98237,6151.995536,Burundi,total_emissions
5311,19521.916,18192.216,20825.936,20024.625,17755.656,20790.181,19023.223,19550.569,125316.384,54731.98,42118.313,63995.784,108594.633,105986.662,178379.097,101252.49,102119.769,197112.044,120478.859,87674.94679,126272.1976,126838.7599,Cambodia,total_emissions
5312,97554.79,80901.324,91207.085,86690.476,83214.571,90767.146,89198.538,90784.241,157727.289,134749.251,163101.039,118945.3,128242.366,167009.843,97585.679,160728,123887.438,120331.649,120917.192,116739.1919,99823.2841,100386.546,Cameroon,total_emissions
5313,608685,626149.44,618673.62,655593.66,807222.82,836025.63,698763.38,690068.75,1129087.11,821594.26,760643,718534.46,908686.15,951373.04,1040136.77,849798.74,894922.55,892066.85,908926,749863.654,764137.6753,1033481.982,Canada,total_emissions
5314,208.23803,217.50128,237.22145,239.32335,228.66732,252.28469,233.24162,248.79533,263.81037,274.23892,333.35502,301.7623,309.03741,317.10669,335.58995,362.75683,344.53774,359.77141,369.11656,376.4004225,395.3357092,403.6714893,Cape Verde,total_emissions
5315,297.396063,307.345957,304.096754,265.407542,301.839458,332.31465,331.221815,276.253328,311.351274,334.477675,305.997412,306.301606,311.225218,310.360386,346.17737,346.477973,350.822598,378.938689,397.522851,398.4607604,422.0281042,436.231619,Cayman Islands,total_emissions
5316,146226.244,106093.7413,130433.5077,117616.7453,116019.753,133886.529,129536.6727,132321.7037,548910.534,437192.124,499622.058,453849.629,350970.59,532900.056,345419.435,455529.683,595439.934,695449.724,603473.098,428273.6122,511442.6893,513289.5157,Central African Republic,total_emissions
5317,18338.288,15273.507,17296.592,16302.578,16295.452,17935.686,17780.528,18882.932,110317.974,123674.318,129247.645,104127.31,127184.569,132429.25,125121.297,123870.949,127646.749,128596.504,119558.378,102031.5381,109130.4151,109463.6387,Chad,total_emissions
5319,54730.277,52935.482,55414.762,58446.329,62276.668,66432.85,73626.892,82392.688,91627.892,97091.054,90384.583,90862.192,91214.148,94236.304,99878.505,101594.281,101965.01,113127.232,111021.043,110404.5319,114284.9966,117661.6806,Chile,total_emissions
5320,3892675.16,4035212.607,4172493.295,4398290.82,4613489.247,5042349.12,5181880.514,5113706.854,5141402.7,5079293.7,5082325.6,5145521.55,5474914.9,6226962.5,7116642.4,7803535.6,8573395.4,9124046.5,10022024.8,10617264.9,11183810.6,12064260,China,total_emissions
5321,174396.943,172087.4622,178473.7778,188778.681,170315.8152,179102.1058,183442.777,188061.8842,165331.704,149560.767,164520.425,153808.679,148233.516,162980.741,174608.711,150617.798,151546.735,177034.101,167450.086,171912.029,166695.8669,170199.579,Colombia,total_emissions
5322,294.3718926,295.363796,294.837318,301.68603,308.26834,317.95392,325.15124,331.38885,341.63319,355.4675,365.90311,423.63479,406.26874,387.33211,389.6349,480.84327,385.28317,513.65354,579.093,531.6700023,543.6221852,554.3356601,Comoros,total_emissions
5323,1376921.73,1148406.95,1824184.38,1049951.77,1219214.38,1232299.89,1050676.58,998227.15,1014212.24,824119.4,861822.71,678319.48,763919.42,748084.2,816309.43,794528.22,922488.68,895387.99,754085.86,731884.6268,799228.6731,800756.9416,Dem. Rep. Congo,total_emissions
5324,63552.8404,54144.48936,81648.22119,50189.7587,56841.9658,57957.634,51566.388,49792.182,32353.097,27868.5794,28435.401,35332.078,24853.8734,34876.586,34296.33,38914.474,37981.7162,34160.312,31049.211,34611.28055,35247.16491,35504.45578,"Congo, Rep.",total_emissions
5325,8593.78662,8911.0919,10124.4642,10053.9053,10457.2953,10054.8498,9907.2872,9924.6088,10575.3377,10338.5536,9851.2703,10917.3384,9998.1717,10415.8412,10571.6665,10095.2385,10715.1246,11298.0278,10806.5413,11067.7508,11684.5675,11994.68752,Costa Rica,total_emissions
5326,152200.604,123933.505,142539.491,133509.605,133399.834,147447.844,145020.625,148926.935,24962.96,24317.164,29442.742,28584.192,28670.943,22407.145,22931.735,26282.736,27248.765,27859.552,29682.239,30685.23427,32525.25335,33027.48272,Cote d'Ivoire,total_emissions
5327,34734.33116,26347.55991,24794.92522,24880.32833,24087.79944,24621.25356,24101.40167,26444.91278,27432.058,27203.214,27312.045,27165.0499,28301.7261,30011.8762,29691.5132,29863.54461,30290.0744,33301.0976,32938.0609,31461.0364,31172.6453,30453.51133,Croatia,total_emissions
5328,57043.9724,50969.229,46322.717,43694.766,45487.643,46584.977,48578.107,49638.525,46514.684,45832.242,46257.54,44507.955,48831.036,48493.237,48579.217,45763.451,45505.476,44012.986,48557.436,50545.3965,49782.5314,51170.74785,Cuba,total_emissions
5330,5130.35771,5706.58558,6071.51999,6262.59944,6692.74486,6594.24968,6931.64803,7004.32781,7355.14022,7572.95488,7952.74819,7790.87447,8040.81118,8896.65236,8725.29901,8911.6747,8761.86464,9077.2757,9165.95482,7716.27396,7563.8018,7652.330916,Cyprus,total_emissions
5331,196206.7838,178391.636,167251.292,158445.711,151011.564,150508.561,154942.057,149454.444,146940.015,142384.428,162021.192,157672.1678,152372.4188,157836.1244,152079.8893,147551.436,147768.299,149838.9549,144072.577,137877.2896,145706.917,144613.2474,Czech Republic,total_emissions
5332,72484.035,83046.294,76784.979,79296.696,82945.802,79490.347,92887.163,83193.33,76245.003,72949.81298,68553.546,70080.083,69387.745,75002.52631,68854.75541,64816.68547,72755.336,67993.19979,65167.02911,63012.01565,63679.08978,58416.04474,Denmark,total_emissions
5333,1821.59311,1920.30307,1767.07926,1790.1536,1825.03911,1914.42352,1915.84389,2018.25084,1994.58619,1971.93556,1969.1694,2273.90434,2019.00941,2094.82443,2115.89772,2160.03724,2149.82654,2432.43131,2518.567,2523.215487,2629.832574,2701.622507,Djibouti,total_emissions
5334,130.666114,130.209383,130.022749,127.385527,138.259049,140.324977,140.930947,132.074561,136.85106,145.439787,140.86978,157.161002,159.091129,162.647925,175.050583,174.603343,191.163414,195.278392,202.798108,203.1074615,211.3141846,217.3827744,Dominica,total_emissions
5335,17001.1508,17837.37014,19815.45404,19630.34268,21226.56948,22043.95752,23333.57392,25012.87426,26833.045,27056.2282,28492.2016,28416.2369,29253.3232,28367.1271,28493.9958,29247.7907,29635.7214,30393.1473,30646.076,30499.84694,31668.70772,32578.15858,Dominican Republic,total_emissions
5336,30859.4911,32029.751,33098.36,33609.924,36622.328,38984.728,41250.815,41388.371,40663.024,37373.914,39805.121,41166.86,42616.27,44122.401,45931.824,47049.334,48495.587,49801.889,47603.308,49448.32801,50320.69803,51593.66338,Ecuador,total_emissions
5337,139101.6501,141847.456,148268.623,150970.47,146652.195,155524.883,159241.031,165320.704,170721.566,177970.045,184459.7407,187292.4462,202779.0124,211890.8016,223361.4238,243789.5327,256320.5954,266252.2745,269736.626,266325.4299,280255.5766,288287.828,Egypt,total_emissions
5338,6685.708201,7558.800082,8044.88808,8323.3196,9025.1887,9244.0507,9079.1212,10076.6089,10166.6802,10405.9039,10344.8258,11360.9979,11242.8073,11251.2782,11578.8968,11528.2484,11690.5465,12085.9588,11979.6733,11911.5615,11978.85339,12293.60687,El Salvador,total_emissions
5339,243.380047,656.363545,1057.039888,1476.239755,1878.04334,1991.990874,2146.816459,2937.211666,3524.99869,3782.63913,4048.32908,5277.99739,4392.64192,4700.1844,5553.97954,5675.88963,5693.14183,5927.13969,5766.37061,5840.522218,6099.113908,6243.103071,Equatorial Guinea,total_emissions
5340,3335.2411,3334.6589,3688.5283,3457.7812,3603.5561,3751.3187,4186.3125,4543.0152,4670.6717,4939.413,4981.2584,4725.5075,4456.5509,4481.7148,4532.7421,4476.2926,4483.4227,4868.8631,4954.7574,4751.093152,4844.785693,4912.880173,Eritrea,total_emissions
5341,55787.31741,51527.4219,41259.5838,34874.9733,34255.4135,31933.334,32604.2831,32114.2147,19347.233,18098.9796,17768.8082,17940.1633,22955.3596,19449.73738,20024.42742,20053.5829,19628.3862,23503.7062,21871.9123,18815.60914,22767.1259,24378.84606,Estonia,total_emissions
5342,67300.58055,63661.39064,68922.40705,65357.9845,65880.9686,69202.104,71509.731,73810.378,190909.59,217793.994,183617.668,144657.84,186749.543,171731.661,175248.634,200010.181,175184.51,189006.75,175266.23,182032.5841,182771.1979,184045.8761,Ethiopia,total_emissions
5343,51.384864,51.750195,52.119561,52.596633,52.85277,53.128706,53.363348,53.668191,43.435996,43.718555,43.94297,43.864438,44.106747,44.318408,44.58465,44.810187,45.057112,45.353056,45.688811,46.02884413,46.51017084,47.02708532,Faroe Islands,total_emissions
5344,2328.8648,2172.7677,2001.1226,2100.3313,2084.0727,2182.1965,2222.8921,2217.2037,2322.7131,2090.7985,1574.6846,1639.3596,1806.9992,1931.6877,1810.4797,1836.0699,1945.9711,2097.6959,2123.9629,2336.074952,2163.922287,2213.242874,Fiji,total_emissions
5345,75555.06141,75468.13313,71840.83651,73474.77034,80759.09578,77426.35974,83954.85492,82093.03433,77932.968,76491.326,75117.479,80288.01944,83951.8501,95013.026,88571.158,76199.7899,88152.9764,85742.2331,78384.73416,74993.88634,84371.53873,76124.62559,Finland,total_emissions
5346,554685.28,580971.95,564014.19,541094.38,538140.6,543013.14,572529.08,565220.99,577851.541,563699.027,559922.199,565204.3298,557850.1275,564607.176,560648.8432,557130.1263,547361.3761,540947.1359,544424.0617,527525.7765,532133.0404,502656.655,France,total_emissions
5347,1014.46011,970.22494,960.66803,956.92728,758.91542,777.49719,778.38643,821.24715,827.62176,856.48506,610.09538,602.47318,569.91726,654.36042,657.54479,678.19443,653.20842,689.488,717.56322,716.5966421,754.73756,778.5864856,French Polynesia,total_emissions
5348,12276.85768,11480.43134,14096.5123,11793.39091,12266.2763,13230.3662,13569.32261,12977.42718,38130.0347,35739.9532,32923.10176,13751.4016,12656.0146,14728.7863,15137.5402,14185.9193,13966.24445,13080.5403,61809.4079,14325.64265,34053.55242,34324.76231,Gabon,total_emissions
5349,1189.5885,1142.19488,1179.6009,1164.03682,1195.51436,1244.1703,1240.7395,1251.1653,2088.6459,2714.8476,2864.9869,3730.6084,3407.835,2438.47282,3115.4536,3001.6,3751.6136,4029.4209,3350.4432,3012.976659,3481.573204,3505.924459,Gambia,total_emissions
5350,38220.5924,31422.526,27307.6154,23015.2493,16492.9776,13616.2717,12931.4294,12076.9571,11244.96563,10982.3658,11554.30561,9788.1363,20647.4741,9653.4444,10168.475,11190.1678,11840.2366,12884.9934,12282.1374,13250.12002,13108.62377,14665.8003,Georgia,total_emissions
5351,1256074.03,1219016.83,1158796.5,1147631.32,1135937.69,1131718.77,1153137.92,1122917.37,1060398.257,1020391.257,1016295.545,1025983.5,1007404.927,1017485.978,1016628.79,981287.6843,994686.0458,972896.2254,992116.3026,950463.4086,948006.7542,929540.2634,Germany,total_emissions
5352,29495.58297,24852.77602,28645.7817,27635.0507,27994.319,30510.819,30600.449,31402.41,130472.489,94526.399,107699.825,104386.21,92865.732,108030.308,71082.313,113159.707,104044.725,107333.767,124072.65,104912.6355,106432.6926,107126.2155,Ghana,total_emissions
5353,96659.0445,95667.0694,96932.2341,96322.2887,97432.0727,99302.9466,102354.4439,106166.9433,113865.027,109857.752,115225.458,114019.901,115164.4186,118731.242,118117.942,120036.209,117313.2946,127392.258,117310.663,113365.7988,107505.9791,105013.9336,Greece,total_emissions
5354,201.3813,204.36377,207.44936,210.43475,213.36314,216.27972,219.16419,222.05167,241.89934,227.73164,230.22843,232.89369,235.34558,238.20061,240.91335,243.68401,246.44199,249.2186,251.9861,254.7051586,257.5715316,260.2126843,Greenland,total_emissions
5355,157.901249,157.455163,157.733335,156.3931,185.626991,177.638538,197.291173,208.009707,205.602912,221.827862,474.9675,444.687873,479.72813,473.3431,501.036206,562.250665,628.852762,625.75656,643.730012,645.0806836,682.6576921,705.6846855,Grenada,total_emissions
5356,60.1849157,61.4934162,62.9747314,64.4612187,65.8566316,67.2026511,68.4943945,69.7976531,66.967334,68.2443397,69.55195,70.8618956,72.248862,73.5058179,74.8363805,76.0846518,77.3803765,78.7497834,80.2123132,81.4806287,83.62124564,84.76965344,Guam,total_emissions
5357,14907.3608,16838.0136,16635.2634,18470.0739,18478.472,19535.9363,19900.9513,19295.8504,87558.712,23117.744,70005.686,21772.123,31424.57,55215.322,24367.657,41739.125,27001.199,34084.597,32857.908,37118.66433,30327.54698,30950.25374,Guatemala,total_emissions
5358,65170.672,52861.472,60026.43,56361.519,56326.349,62537.279,61747.238,62164.736,116336.8,89859.983,84360.143,80294.726,102233.507,75067.41,76276.002,81922.61,101496.413,91126.982,135227.869,160212.122,100274.0399,100814.3921,Guinea,total_emissions
5359,1628.8117,1495.2571,1592.9894,1580.6816,1598.6278,1701.0715,1693.0587,1709.1528,6512.3608,8396.1748,6791.4424,7464.8707,5926.6406,10897.1552,7123.6567,5582.0385,10458.9408,6842.4988,5808.0868,5046.757568,7536.357813,7571.176845,Guinea-Bissau,total_emissions
5360,16735.4609,16507.5378,17371.6248,18525.3771,15223.2723,16107.0376,16425.0066,16419.2694,12863.528,4579.5937,4405.2298,4876.1489,5086.4668,5790.9817,4964.8907,4917.3336,4648.2197,4939.3293,5112.8356,25763.69319,5937.294211,6042.578494,Guyana,total_emissions
